CustomerKey,CustomerLabel,CustomerType
12576,23575,Person
520,11519,Person
14042,25041,Person
11485,22484,Person
2492,13491,Person
9501,20500,Person
10800,21799,Person
11544,22543,Person
249,11248,Person
14696,25695,Person
17383,28382,Person
622,11621,Person
745,11744,Person
6042,17041,Person
8442,19441,Person
17307,28306,Person
16432,27431,Person
416,11415,Person
12753,23752,Person
1573,12572,Person
3901,14900,Person
4874,15873,Person
5130,16129,Person
7529,18528,Person
13340,24339,Person
1537,12536,Person
9846,20845,Person
13208,24207,Person
14445,25444,Person
5796,16795,Person
12508,23507,Person
14314,25313,Person
10217,21216,Person
2446,13445,Person
2654,13653,Person
7063,18062,Person
7964,18963,Person
11276,22275,Person
17596,28595,Person
1987,12986,Person
1459,12458,Person
6929,17928,Person
11690,22689,Person
1784,12783,Person
3981,14980,Person
7462,18461,Person
4403,15402,Person
8724,19723,Person
17841,28840,Person
15241,26240,Person
15630,26629,Person
17073,28072,Person
1635,12634,Person
1937,12936,Person
6549,17548,Person
7439,18438,Person
8108,19107,Person
13721,24720,Person
16138,27137,Person
5519,16518,Person
4553,15552,Person
7782,18781,Person
17334,28333,Person
12344,23343,Person
7109,18108,Person
17501,28500,Person
14923,25922,Person
6270,17269,Person
17656,28655,Person
6933,17932,Person
13206,24205,Person
17918,28917,Person
5691,16690,Person
16629,27628,Person
16839,27838,Person
6141,17140,Person
6953,17952,Person
2327,13326,Person
5760,16759,Person
7055,18054,Person
9178,20177,Person
11836,22835,Person
13870,24869,Person
15876,26875,Person
14844,25843,Person
15051,26050,Person
489,11488,Person
14239,25238,Person
2377,13376,Person
3762,14761,Person
8150,19149,Person
16194,27193,Person
9836,20835,Person
977,11976,Person
17765,28764,Person
17740,28739,Person
10245,21244,Person
10843,21842,Person
16341,27340,Person
4876,15875,Person
10053,21052,Person
17170,28169,Person
90,11089,Person
537,11536,Person
5880,16879,Person
15379,26378,Person
6352,17351,Person
6129,17128,Person
16088,27087,Person
8288,19287,Person
8344,19343,Person
18414,29413,Person
13733,24732,Person
14329,25328,Person
5407,16406,Person
14626,25625,Person
1939,12938,Person
3737,14736,Person
11278,22277,Person
617,11616,Person
5582,16581,Person
8065,19064,Person
370,11369,Person
11207,22206,Person
2198,13197,Person
4091,15090,Person
12913,23912,Person
8605,19604,Person
6603,17602,Person
15061,26060,Person
8416,19415,Person
16800,27799,Person
5895,16894,Person
18159,29158,Person
468,11467,Person
6910,17909,Person
8578,19577,Person
4774,15773,Person
17375,28374,Person
14054,25053,Person
14057,25056,Person
18097,29096,Person
4956,15955,Person
4964,15963,Person
8056,19055,Person
17473,28472,Person
18388,29387,Person
12377,23376,Person
14041,25040,Person
15462,26461,Person
1284,12283,Person
3962,14961,Person
7182,18181,Person
8283,19282,Person
9923,20922,Person
15586,26585,Person
322,11321,Person
12148,23147,Person
14989,25988,Person
3988,14987,Person
195,11194,Person
17091,28090,Person
13136,24135,Person
7674,18673,Person
7832,18831,Person
18021,29020,Person
4716,15715,Person
3439,14438,Person
2193,13192,Person
6587,17586,Person
7376,18375,Person
8152,19151,Person
7019,18018,Person
9890,20889,Person
10098,21097,Person
15970,26969,Person
15771,26770,Person
10252,21251,Person
10537,21536,Person
14300,25299,Person
1351,12350,Person
1989,12988,Person
15205,26204,Person
3351,14350,Person
9028,20027,Person
12806,23805,Person
17800,28799,Person
17368,28367,Person
13474,24473,Person
7971,18970,Person
13415,24414,Person
15106,26105,Person
4928,15927,Person
18423,29422,Person
2957,13956,Person
3338,14337,Person
5758,16757,Person
6571,17570,Person
15342,26341,Person
3419,14418,Person
11349,22348,Person
341,11340,Person
1661,12660,Person
1809,12808,Person
8595,19594,Person
13428,24427,Person
8182,19181,Person
8519,19518,Person
10828,21827,Person
12955,23954,Person
15939,26938,Person
16773,27772,Person
2181,13180,Person
13147,24146,Person
6176,17175,Person
7610,18609,Person
1825,12824,Person
56,11055,Person
12140,23139,Person
9135,20134,Person
12230,23229,Person
9225,20224,Person
10957,21956,Person
1092,12091,Person
2065,13064,Person
18230,29229,Person
402,11401,Person
13378,24377,Person
8300,19299,Person
9827,20826,Person
7162,18161,Person
4747,15746,Person
7658,18657,Person
12291,23290,Person
18323,29322,Person
9720,20719,Person
5742,16741,Person
12534,23533,Person
6544,17543,Person
14210,25209,Person
5514,16513,Person
4843,15842,Person
11080,22079,Person
5947,16946,Person
8974,19973,Person
1788,12787,Person
6138,17137,Person
12395,23394,Person
14956,25955,Person
16546,27545,Person
9567,20566,Person
7969,18968,Person
18044,29043,Person
14673,25672,Person
3887,14886,Person
4477,15476,Person
14330,25329,Person
12417,23416,Person
18317,29316,Person
12585,23584,Person
5205,16204,Person
16163,27162,Person
11786,22785,Person
16437,27436,Person
14576,25575,Person
909,11908,Person
13460,24459,Person
5359,16358,Person
8008,19007,Person
14683,25682,Person
7735,18734,Person
5977,16976,Person
7524,18523,Person
9331,20330,Person
4542,15541,Person
11185,22184,Person
14418,25417,Person
1220,12219,Person
8309,19308,Person
10077,21076,Person
4729,15728,Person
3638,14637,Person
13530,24529,Person
14067,25066,Person
18173,29172,Person
1295,12294,Person
10834,21833,Person
1034,12033,Person
7602,18601,Person
12836,23835,Person
8355,19354,Person
16135,27134,Person
18402,29401,Person
5726,16725,Person
8237,19236,Person
10700,21699,Person
15522,26521,Person
17547,28546,Person
9451,20450,Person
16719,27718,Person
18188,29187,Person
2203,13202,Person
12113,23112,Person
16199,27198,Person
5534,16533,Person
6759,17758,Person
14578,25577,Person
9422,20421,Person
12069,23068,Person
14071,25070,Person
14343,25342,Person
3821,14820,Person
4698,15697,Person
8932,19931,Person
11486,22485,Person
14644,25643,Person
15038,26037,Person
1254,12253,Person
2147,13146,Person
3469,14468,Person
4835,15834,Person
3771,14770,Person
13556,24555,Person
15672,26671,Person
6160,17159,Person
16063,27062,Person
6948,17947,Person
17887,28886,Person
16148,27147,Person
2385,13384,Person
5366,16365,Person
10286,21285,Person
14361,25360,Person
14431,25430,Person
9573,20572,Person
17326,28325,Person
175,11174,Person
2285,13284,Person
4250,15249,Person
5671,16670,Person
9364,20363,Person
17797,28796,Person
17863,28862,Person
6497,17496,Person
1665,12664,Person
11909,22908,Person
1031,12030,Person
15307,26306,Person
18018,29017,Person
6899,17898,Person
50,11049,Person
5763,16762,Person
7358,18357,Person
5057,16056,Person
3671,14670,Person
7543,18542,Person
12424,23423,Person
4769,15768,Person
9765,20764,Person
2784,13783,Person
6891,17890,Person
14779,25778,Person
2038,13037,Person
16537,27536,Person
9042,20041,Person
13565,24564,Person
17746,28745,Person
4910,15909,Person
5233,16232,Person
14170,25169,Person
15781,26780,Person
5425,16424,Person
5930,16929,Person
937,11936,Person
9080,20079,Person
12196,23195,Person
15081,26080,Person
15198,26197,Person
17775,28774,Person
1464,12463,Person
13158,24157,Person
17320,28319,Person
1914,12913,Person
8900,19899,Person
11436,22435,Person
13707,24706,Person
2094,13093,Person
11978,22977,Person
12554,23553,Person
14378,25377,Person
18271,29270,Person
440,11439,Person
6808,17807,Person
11378,22377,Person
15388,26387,Person
9675,20674,Person
14880,25879,Person
8077,19076,Person
11510,22509,Person
3906,14905,Person
17856,28855,Person
13155,24154,Person
16844,27843,Person
9779,20778,Person
12170,23169,Person
14004,25003,Person
1274,12273,Person
2644,13643,Person
6256,17255,Person
17995,28994,Person
16957,27956,Person
15126,26125,Person
17724,28723,Person
18425,29424,Person
11995,22994,Person
12808,23807,Person
18106,29105,Person
5551,16550,Person
6722,17721,Person
17403,28402,Person
15433,26432,Person
10359,21358,Person
12477,23476,Person
14266,25265,Person
17768,28767,Person
1310,12309,Person
10027,21026,Person
6296,17295,Person
13971,24970,Person
11081,22080,Person
4263,15262,Person
16723,27722,Person
3476,14475,Person
1735,12734,Person
7126,18125,Person
9051,20050,Person
14510,25509,Person
17880,28879,Person
2118,13117,Person
7244,18243,Person
7663,18662,Person
10584,21583,Person
11228,22227,Person
16496,27495,Person
13376,24375,Person
5095,16094,Person
5860,16859,Person
4673,15672,Person
8456,19455,Person
16929,27928,Person
17466,28465,Person
4092,15091,Person
13188,24187,Person
16241,27240,Person
9935,20934,Person
6392,17391,Person
10593,21592,Person
16269,27268,Person
3425,14424,Person
9838,20837,Person
13849,24848,Person
7921,18920,Person
9068,20067,Person
10040,21039,Person
11464,22463,Person
15565,26564,Person
16047,27046,Person
10825,21824,Person
14702,25701,Person
15878,26877,Person
5111,16110,Person
10146,21145,Person
12089,23088,Person
10108,21107,Person
16952,27951,Person
6927,17926,Person
9732,20731,Person
10086,21085,Person
13558,24557,Person
16589,27588,Person
17488,28487,Person
792,11791,Person
1762,12761,Person
16190,27189,Person
2624,13623,Person
880,11879,Person
10631,21630,Person
18281,29280,Person
3777,14776,Person
8468,19467,Person
10523,21522,Person
5695,16694,Person
16355,27354,Person
3998,14997,Person
4617,15616,Person
6245,17244,Person
68,11067,Person
1147,12146,Person
3099,14098,Person
5132,16131,Person
8732,19731,Person
3986,14985,Person
13137,24136,Person
5179,16178,Person
4827,15826,Person
13343,24342,Person
13123,24122,Person
16899,27898,Person
10176,21175,Person
10880,21879,Person
641,11640,Person
679,11678,Person
13683,24682,Person
13714,24713,Person
5683,16682,Person
16582,27581,Person
2488,13487,Person
10273,21272,Person
10624,21623,Person
13074,24073,Person
17953,28952,Person
2229,13228,Person
12457,23456,Person
11307,22306,Person
1691,12690,Person
13,11012,Person
2456,13455,Person
8220,19219,Person
16741,27740,Person
17448,28447,Person
2308,13307,Person
4479,15478,Person
1852,12851,Person
10559,21558,Person
8247,19246,Person
15803,26802,Person
13154,24153,Person
10638,21637,Person
8767,19766,Person
9236,20235,Person
3122,14121,Person
9116,20115,Person
12072,23071,Person
13988,24987,Person
16375,27374,Person
9717,20716,Person
5982,16981,Person
10267,21266,Person
17343,28342,Person
3163,14162,Person
3048,14047,Person
7295,18294,Person
5070,16069,Person
5046,16045,Person
7404,18403,Person
16033,27032,Person
3276,14275,Person
6287,17286,Person
5022,16021,Person
8256,19255,Person
17395,28394,Person
197,11196,Person
9683,20682,Person
15093,26092,Person
397,11396,Person
12096,23095,Person
3396,14395,Person
5650,16649,Person
7957,18956,Person
16378,27377,Person
9138,20137,Person
4040,15039,Person
14938,25937,Person
11055,22054,Person
15268,26267,Person
3779,14778,Person
8484,19483,Person
17508,28507,Person
507,11506,Person
3241,14240,Person
15042,26041,Person
14167,25166,Person
16445,27444,Person
17360,28359,Person
1756,12755,Person
2387,13386,Person
11046,22045,Person
12239,23238,Person
15101,26100,Person
16386,27385,Person
2604,13603,Person
2788,13787,Person
15367,26366,Person
3538,14537,Person
10,11009,Person
7460,18459,Person
7928,18927,Person
13433,24432,Person
9482,20481,Person
239,11238,Person
10915,21914,Person
105,11104,Person
10574,21573,Person
5847,16846,Person
17279,28278,Person
16187,27186,Person
2043,13042,Person
2860,13859,Person
4258,15257,Person
13543,24542,Person
5607,16606,Person
11409,22408,Person
8705,19704,Person
9506,20505,Person
14255,25254,Person
8357,19356,Person
11586,22585,Person
10953,21952,Person
1453,12452,Person
12501,23500,Person
3053,14052,Person
12571,23570,Person
2057,13056,Person
12031,23030,Person
16863,27862,Person
271,11270,Person
645,11644,Person
2233,13232,Person
7384,18383,Person
12842,23841,Person
5274,16273,Person
13004,24003,Person
10807,21806,Person
2916,13915,Person
4369,15368,Person
9433,20432,Person
7047,18046,Person
9944,20943,Person
16326,27325,Person
1695,12694,Person
10259,21258,Person
3482,14481,Person
3885,14884,Person
3900,14899,Person
9654,20653,Person
1508,12507,Person
263,11262,Person
4391,15390,Person
6394,17393,Person
7321,18320,Person
9475,20474,Person
17426,28425,Person
8673,19672,Person
6419,17418,Person
14192,25191,Person
3783,14782,Person
2669,13668,Person
14250,25249,Person
3731,14730,Person
12917,23916,Person
8273,19272,Person
8024,19023,Person
4305,15304,Person
15059,26058,Person
15992,26991,Person
16514,27513,Person
2170,13169,Person
16024,27023,Person
9175,20174,Person
9586,20585,Person
14475,25474,Person
10297,21296,Person
17132,28131,Person
3803,14802,Person
11682,22681,Person
2091,13090,Person
4789,15788,Person
9248,20247,Person
12167,23166,Person
1387,12386,Person
10994,21993,Person
3045,14044,Person
18483,29482,Person
7204,18203,Person
15753,26752,Person
4490,15489,Person
6381,17380,Person
8544,19543,Person
15467,26466,Person
6189,17188,Person
15823,26822,Person
2369,13368,Person
16901,27900,Person
46,11045,Person
17536,28535,Person
6680,17679,Person
9018,20017,Person
15459,26458,Person
15622,26621,Person
11516,22515,Person
3385,14384,Person
12071,23070,Person
15677,26676,Person
3132,14131,Person
7194,18193,Person
2336,13335,Person
7115,18114,Person
11375,22374,Person
14375,25374,Person
17838,28837,Person
5830,16829,Person
9588,20587,Person
15385,26384,Person
4342,15341,Person
5736,16735,Person
8803,19802,Person
17807,28806,Person
8319,19318,Person
13062,24061,Person
18428,29427,Person
2009,13008,Person
7283,18282,Person
7539,18538,Person
9097,20096,Person
10813,21812,Person
14306,25305,Person
9610,20609,Person
865,11864,Person
2296,13295,Person
3293,14292,Person
16358,27357,Person
16701,27700,Person
14049,25048,Person
2906,13905,Person
3467,14466,Person
17538,28537,Person
3452,14451,Person
4983,15982,Person
11298,22297,Person
15813,26812,Person
11421,22420,Person
7890,18889,Person
7989,18988,Person
8699,19698,Person
15041,26040,Person
8196,19195,Person
11527,22526,Person
4282,15281,Person
6002,17001,Person
5675,16674,Person
13905,24904,Person
12032,23031,Person
12145,23144,Person
13812,24811,Person
18355,29354,Person
6855,17854,Person
13112,24111,Person
